,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
sub_0124,11.1697825,1.083575463,0.842194237,2.810981752,3.632901584,4.179338886,4.479118555,1.93962255,8.373278199,8.723039599,0.984633141,15.05998966,8.828446409,6.610626413,15.58966828,9.621938187,7.213296926,1.463478539,8.153284156,7.357884217,0.769552708,3.104564168,2.395794338,0.359567515,0.40420064,0.490565387
sub_0125,8.703560418,1.299679964,1.068473945,3.240134177,3.783338629,4.597993514,4.092983567,1.762631196,8.318632338,7.880668758,1.159576759,11.76665522,8.619538168,6.732878603,12.24531502,8.995463034,7.68524076,2.310487195,7.751615055,5.6342143,1.171849568,1.729390445,1.941556966,0.384455569,0.351908131,0.350116256
sub_0126,13.78928953,0.931028637,0.893238317,3.733127931,4.091417,3.418506905,3.664424289,1.76175565,11.03761876,11.09813672,1.274158191,15.87661181,10.49370068,6.917859127,18.02440341,9.63275466,7.15990067,1.898580804,9.710851795,10.75323203,0.986136927,4.27192453,4.714946702,0.351799443,0.802827014,0.726177883
sub_0127,12.07925217,0.847021915,0.908754019,4.20311393,3.738333474,3.490312143,3.868390568,1.568763227,7.774051169,7.638864048,0.831398117,11.38194072,9.406924458,6.380643837,10.91502932,8.212513543,7.524091175,2.653311508,7.455398137,6.116309593,1.15440836,3.139421143,3.012189842,0.381162603,0.295929535,0.361660454
sub_0128,11.33269644,0.412220073,0.505871951,3.475658366,3.298499898,2.447035846,2.556964965,1.470532343,7.465011135,7.219568256,1.079509272,11.25727675,7.497359197,5.643336563,11.15009545,7.692959845,5.181538082,1.590212037,7.551862534,7.333106324,1.095248123,3.644852124,3.521727587,0.350815346,0.276456836,0.410442951
sub_0129,9.469472127,1.155576874,1.112493348,3.241555789,3.186276121,3.940992337,4.044356986,1.396007088,10.29942009,9.900845312,0.98085207,11.93426676,7.905752713,4.476073018,13.27710805,7.491266221,4.569623894,1.765093791,5.360210171,6.183947707,1.008636089,3.59146644,3.137720941,0.346940295,0.331447461,0.371404284
sub_0130,13.00411489,0.736126014,0.832540058,4.030954894,4.532304543,3.589600256,3.977440493,1.382164832,11.89523749,10.79067378,0.595513012,14.09063556,8.756674309,6.495890788,14.39504129,7.523191739,7.292041621,2.099281318,8.02576838,8.928839834,1.16539665,3.146176001,3.093329999,0.354789397,0.415073368,0.458355334
sub_0131,10.94541881,0.895990648,1.150534816,3.18006787,2.926610935,2.427835373,3.057586518,1.436576064,7.562115577,6.781138885,0.994077446,11.90412245,8.751177624,6.525311215,12.95807806,9.745644187,5.717219295,2.116932023,6.488306118,5.657181255,0.772784423,2.702265062,2.567056462,0.308848824,0.435446324,0.532080859
sub_0132,9.651194992,0.901357036,1.282087634,4.4853349,4.356861575,3.852645141,3.777074929,1.232444304,8.747939161,8.207114406,1.076484974,11.95993043,9.279337923,5.746001207,12.39198525,9.489271671,6.703974587,2.036112954,7.276546027,7.069276282,0.999718642,3.457902626,3.55501925,0.318731855,0.578224083,0.552624465
sub_0133,12.36985349,1.168011398,1.094875658,2.850594187,2.551427417,3.8113385,3.35416244,1.486937189,7.816147127,8.618977044,0.842890783,14.27086644,8.679010937,6.87640407,14.56688348,8.279343174,8.197915352,2.492347217,8.750730087,7.207699335,0.933199228,2.456890377,2.526829926,0.352736723,0.333499376,0.460037098
sub_0134,15.10421967,1.048207498,1.055485556,4.415618729,4.720197933,3.112943746,3.99375169,1.661439327,10.07904766,9.877369231,1.042976068,16.71473798,10.543691,8.413824697,17.59661442,12.60628806,7.311726432,2.920500201,8.620057434,8.025058695,0.956758757,5.348548426,5.789028543,0.387346888,0.390466064,0.403892522
sub_0135,10.67950116,0.966459202,0.715418867,2.862704155,2.922679542,3.27772294,2.975425721,1.425665464,7.677763025,7.397589265,0.91919951,9.964673959,7.43148528,6.712453458,10.48713403,8.000668145,7.256345942,1.774044558,6.172029756,5.719560109,0.826005618,2.481217471,2.623998912,0.331586521,0.246236613,0.356753785
sub_0136,12.08827526,1.043628621,1.100814386,4.160263996,5.083357183,3.839959637,4.377190169,1.235099216,9.417938661,8.600941774,0.884801543,13.42341819,8.450059428,6.163435797,13.90744787,8.961135864,5.795590205,1.942567879,7.034405116,6.287644922,1.098868848,3.089661402,2.800298073,0.287782106,0.440821915,0.358997913
sub_0137,10.6065218,1.3796997,1.447265841,3.976843684,4.203592532,3.345958663,3.762389928,1.614788527,9.329252974,8.733968967,0.832920387,10.63505788,9.743346974,6.048841248,11.01356809,8.923238065,6.901653624,2.296222212,9.235282398,10.04135835,0.733035469,3.662714933,3.64948057,0.249488261,0.353006071,0.332711515
sub_0138,10.45336785,1.280044436,1.103224003,3.225907597,3.235437454,2.958468393,2.816004805,1.344333718,8.169807576,7.772976816,0.771883917,11.26133836,9.406274418,4.180708572,11.10048016,7.692509979,4.787497608,2.051681102,5.167040109,5.978603303,0.88420595,3.264355789,3.409968567,0.258858847,0.399661794,0.428774938
sub_0139,15.87059963,1.045910925,1.154509649,4.057689852,4.903882884,4.269662284,3.628541913,1.575667178,10.13788615,10.16373485,1.261091856,14.04999277,9.011397529,6.782608248,15.30248978,9.340445809,8.380214501,2.398826165,9.236687082,7.862802816,0.824249523,3.428202448,3.741275068,0.369389837,0.516964167,0.532116639
sub_0140,9.710320572,0.790284183,0.990212017,2.900613189,2.428023183,4.153494207,3.711493915,1.580879846,8.989172923,8.669511459,1.152985663,12.07298516,10.03030723,5.323883119,12.63802561,7.904345814,8.360757342,1.602831368,6.326921509,4.519701608,1.171467151,2.941252373,2.900783997,0.385312106,0.225222537,0.301763488
sub_0141,12.49022692,0.876238132,0.764094806,3.735808525,4.00823366,3.453121255,3.712540617,1.79719086,7.94001153,8.053678389,1.000850977,13.62523484,8.82400256,6.134201974,12.26893347,10.33663661,6.986542005,2.431626833,8.721398232,8.194322505,0.910167997,3.877342449,3.832080464,0.355818479,0.395765746,0.513316329
sub_0142,12.38521117,0.898769685,1.030744177,3.965044581,3.795518743,3.082172639,3.192201309,1.276486586,8.284590193,7.240591379,1.022921379,14.53459015,7.38593311,5.060949315,14.88045974,7.564094886,7.119103753,1.906042121,8.844803217,7.116047605,0.739720787,3.926332257,3.054531361,0.308635753,0.492663055,0.543994528
sub_0143,11.71027866,0.911976901,1.390518777,3.338090034,3.236388055,3.191175455,3.363149878,1.514005092,10.96819954,10.1719208,1.192720778,12.49903168,6.437400039,8.501571045,13.54133407,8.610693673,8.054903682,1.632288136,9.076244795,8.40615528,0.741043227,3.238991772,3.387969407,0.414054975,0.51004997,0.380588061
sub_0144,9.216481721,0.672227923,0.897876131,2.8054284,2.582188507,3.447875697,3.407301924,1.928481123,9.767243747,9.818647657,0.836858203,13.76550008,8.255625022,6.419252674,13.75091115,6.945767483,6.811634713,2.034382118,5.460709504,5.946800689,1.023340808,3.459475963,3.389943674,0.374358519,0.337068273,0.340805351
sub_0145,15.07061227,1.17160585,1.090930033,4.259818635,4.212752492,2.905112623,3.703909569,1.380710246,11.37480712,9.844813867,1.028194328,14.16871469,10.16987608,5.915307728,13.87513174,9.779032146,6.475225908,2.381431895,9.100890482,9.37675592,0.987547004,4.239691599,3.887127242,0.355913726,0.447048618,0.494642008
sub_0146,12.53738034,0.965933573,0.922367631,2.870355211,2.843955953,3.495130809,3.972842615,1.41494976,7.888731501,6.622816445,1.145176993,11.44658529,8.6718532,5.910436233,11.97397194,8.492119258,6.656584627,1.552501698,7.467619741,5.751884548,0.635589923,3.541080956,3.5438253,0.315282442,0.341446836,0.375367091
sub_0147,10.78970679,0.670913687,0.848109891,4.302388327,3.846360369,3.263393306,3.32031418,1.648277111,7.387169398,7.357866944,0.977960451,11.91651223,6.417354665,5.50039719,11.50073954,6.076133289,6.518977457,2.255950212,9.180737834,7.758053944,1.008479407,3.881532159,4.594475464,0.329978586,0.468494865,0.451530784
sub_0148,9.65754402,1.100430433,1.566893549,4.317416973,4.110726464,4.21767021,3.939896622,1.567725542,9.81995816,10.8867637,1.358039901,15.89577816,8.657293481,7.906258298,17.10473438,9.239996636,7.741099644,1.75791415,7.964027499,7.428558968,1.132489111,3.775025788,3.755278814,0.362177454,0.467777193,0.432900783
sub_0149,12.07831423,1.217014034,0.962047365,3.310240377,3.262608984,2.897843339,4.289022528,1.255215139,10.88513672,10.17379443,0.917856088,11.59342353,9.077788923,7.032496686,11.22378009,8.329862668,8.40539352,1.993397437,9.01508155,8.274910274,0.771025873,3.552284295,3.756432599,0.357615951,0.284438636,0.3454043
sub_0151,12.58284691,0.80340739,0.835572372,3.911115536,4.438567983,4.02164747,3.904961619,1.529076589,7.839932038,7.991470215,0.940227266,12.12217906,9.399980939,6.071954186,12.57474312,10.0329102,9.341466783,1.812694224,9.875947239,5.282319073,0.964247757,3.112347569,3.016066234,0.418078371,0.422941389,0.44988718
sub_0152,10.3563622,1.021001463,0.98802351,4.01070737,4.072511273,3.172841457,3.624433887,1.583336162,9.923772744,8.766886664,0.83179358,11.80125483,7.214303087,5.649596387,11.77556258,6.984731877,5.634666506,1.871247668,7.587854864,7.905006421,0.998530043,3.302909799,3.033782639,0.31730628,0.416240504,0.467371332
sub_0153,13.28590966,0.783095924,1.104433447,4.012703672,3.480349653,3.434840109,3.720126858,1.571291346,8.811531628,9.408939679,0.91239339,14.95740224,10.90871781,7.07148917,14.70301791,9.947654374,8.71994577,2.408344799,6.048128715,5.150806372,0.946776862,3.742413762,3.24752405,0.372041012,0.394292005,0.493542943
sub_0154,11.99328699,1.037897307,0.957167104,3.276148454,2.917333327,2.476897243,3.134872943,1.365499989,9.443846162,9.370930602,0.876243075,14.3835401,9.046684407,5.864496882,14.60715571,8.581635804,7.988907069,2.019382557,8.459121276,8.046920311,0.886768134,2.635779971,2.668985403,0.313135993,0.558757074,0.493124763
sub_0155,14.13858743,0.986332158,1.665337352,4.279902113,4.84749968,4.458394388,3.961597052,1.694528423,11.73176638,11.25075315,1.196854698,14.48150417,8.348547827,8.589226139,14.52107873,9.807750326,7.697861703,2.564067331,9.570841322,10.3154413,1.282782973,5.277199726,4.38663215,0.4743036,0.352982814,0.476131081
sub_0156,11.25670838,1.09542522,0.954379125,3.250933622,3.579822271,3.583553178,4.178668828,1.456972613,9.586611633,9.195193263,0.842052574,14.24239171,7.57840785,5.981419334,15.24509519,7.38337555,5.661457934,1.696359981,6.909409161,6.886390042,0.888326993,2.389803137,2.966184687,0.334460478,0.526937283,0.538570766
sub_0157,13.40830309,1.011601499,1.058167328,4.089578265,3.746185849,3.013618307,4.065012085,1.24130529,8.576070642,8.04164851,0.773200101,15.67592974,9.321959067,6.837768679,16.13512444,9.143086316,7.318337311,2.128234642,9.597334677,8.538176616,1.103020137,4.39293374,4.361474154,0.310324797,0.220369239,0.485247309
sub_0158,14.22301953,0.793672539,0.924592018,3.706544655,3.119816114,3.81313449,3.726240149,1.589988166,8.225043721,8.359154383,0.736908456,12.99341267,8.242716265,6.944367228,12.46322459,8.627468689,7.984498315,1.834623319,9.577376518,8.71478389,1.01933648,3.11347569,2.812587673,0.390935216,0.45110378,0.42491336
sub_0159,13.73005893,1.147624932,1.209851924,3.637977053,3.729648317,5.348897179,4.15858948,1.825664494,10.80732283,11.35739145,1.137957568,13.28575357,9.59677788,6.18015539,13.18325154,7.918495746,8.530587406,2.17562283,10.28569734,9.890615833,1.062302647,2.593109096,2.317140743,0.380470885,0.464145782,0.458263591
sub_0160,12.43046797,1.258934736,1.355600862,3.055461383,3.241431842,3.260304165,3.155368875,1.601550547,8.481704488,9.741581728,0.955946048,13.80825341,9.178696791,7.217253749,13.59436992,8.801789515,7.370967718,2.128919853,6.93735792,7.14236069,1.065825896,3.511898736,3.353965939,0.407118649,0.442700768,0.418817657
sub_0161,12.52709331,0.88065141,1.146795899,4.011749075,4.3754111,3.29305145,3.474491425,1.251373259,8.549829156,8.465214601,0.934792412,13.51901696,8.704227627,7.002096134,13.60633729,7.058855784,7.900935885,1.88872991,9.533666568,8.414859513,0.776275888,3.958683973,4.077577289,0.297070932,0.475816653,0.510055664
sub_0162,12.87485647,1.032146825,0.813518956,3.313872726,3.545475859,3.177283544,4.287647842,1.576395089,9.331248915,7.636747333,0.949724317,13.7983756,8.659809139,6.931005636,13.86734532,9.499985365,7.801556325,2.070180283,9.129883816,7.300612564,0.816798577,3.396685544,3.615815136,0.215329126,0.351350615,0.385097552
sub_0163,11.09759906,0.82734652,0.798300171,3.360373733,3.831949105,3.32155811,3.672996651,1.542978794,7.974166494,8.296497071,0.934391974,12.30207273,9.038767785,6.631596078,12.97190805,8.715829936,7.287687128,2.343585187,7.715356418,5.934165169,1.064208326,2.444256574,2.749363996,0.354639084,0.491266,0.603894868
sub_0164,14.56647487,1.01876105,0.694983989,3.346759452,4.031510542,3.693353042,4.16920669,2.114804672,8.917758714,9.452542729,1.329162272,16.23084172,8.847597639,7.429115491,16.10844934,7.089811432,9.989424847,2.190614487,8.780496894,7.888442789,1.165306882,4.164368615,4.355744694,0.325112575,0.489398433,0.63536729
sub_0165,12.95622037,0.912206923,0.934251542,3.944798897,3.703598582,3.985079708,3.940342566,1.200064375,8.012024296,7.494388419,0.659886245,14.85354506,7.004557461,5.111962661,14.85331021,7.631154419,6.615709803,1.881853014,9.267806876,5.930908764,0.778572523,4.078950778,4.356222778,0.388360014,0.428200505,0.426235747
sub_0166,11.29089518,0.82008106,0.984076535,3.71735511,3.280637608,3.091869176,3.395082511,1.434366516,9.710280293,8.979218078,0.873087462,11.99981615,10.59318337,5.845564067,13.0216733,9.075889072,6.63769621,2.315557506,6.425188764,7.028656398,0.899750762,3.697986255,3.178082527,0.455818368,0.526601253,0.552225314
sub_0167,11.74154623,1.688913517,1.257161627,2.992084847,3.429193137,4.300730216,4.522446745,1.359878433,9.636555575,9.457860707,0.847580209,11.72325019,9.365072361,6.393332296,11.70477175,7.83226466,7.319897553,1.631268146,6.308283371,8.346952628,0.887967762,3.474423972,2.887600059,0.369940036,0.44942695,0.467135976
sub_0168,11.25325346,0.848398094,0.978163324,3.139660842,3.534072655,4.3120752,3.644263397,1.678359587,9.152680337,9.077556489,1.165070985,15.36663181,9.212788793,5.568848653,15.2775596,8.813084636,6.497734499,1.962544291,6.887510867,6.56972899,1.291043612,3.198057497,2.231510323,0.448175426,0.531487965,0.515865569
sub_0169,10.86662017,1.234347632,1.294121621,3.439697015,4.127801684,3.383484968,3.829403137,1.71509468,11.34048409,9.69901815,1.35014438,13.62523747,9.865978321,7.557619658,14.84782437,11.03733754,7.225412873,1.859861565,8.388247472,7.331226881,0.917957846,3.406816071,3.603406807,0.38496911,0.542689088,0.409096567
sub_0170,10.8362986,0.945974532,0.964464824,3.755503693,3.449421429,2.870280123,3.166389701,1.430114213,7.321600185,7.677030444,0.852645215,10.63992774,8.49003847,4.743074616,11.66194933,8.982284191,6.216990702,1.930393771,9.073966858,7.924033871,1.001387841,3.671021071,3.485441624,0.36265281,0.424890377,0.525106664
sub_0171,14.16700041,1.007815538,1.055559602,3.556513916,3.81984668,3.604811462,3.402077555,1.447343206,10.1677373,10.85079403,1.269064152,13.09285545,11.00726647,5.807304578,13.96358865,11.47382494,7.908802327,2.164656926,9.654131499,7.387535138,0.822411626,3.800616001,3.7035374,0.284168343,0.429503021,0.439648451
sub_0172,14.20522329,0.87348771,1.280267797,2.753781732,3.780347559,3.800200566,4.318824936,1.685300372,7.691191619,8.528048993,1.036123676,14.97624226,6.665710436,8.438199591,15.018967,7.333410609,8.579499308,1.877727727,9.842891906,7.863538481,0.935091415,3.623045511,3.451506996,0.386558392,0.346752937,0.559303105
sub_0173,11.96566678,0.729141488,0.739645768,3.209232409,3.627055012,2.288706985,1.931446226,1.615302978,9.330414043,8.633270378,0.743219214,10.04885586,7.897019548,4.701566827,10.78101192,6.823135611,6.030283857,2.266219425,5.123340254,4.724095072,0.73813417,3.547260798,3.460167023,0.403139674,0.489511065,0.436711953
sub_0174,13.66708673,1.327686086,1.495651019,3.935402957,5.353024862,3.679311354,4.277815827,1.883289826,10.87816655,9.186858176,1.121824131,14.98778397,10.14223536,7.637712587,14.92471914,11.04960437,8.602043191,2.141897047,9.150753861,8.220197722,1.179764902,4.590887658,4.525706142,0.323200623,0.358869483,0.293793916
sub_0175,11.25277519,1.012648387,0.862029033,3.585200862,4.143611576,3.352466667,3.595569449,1.671229147,8.536805068,8.799199726,0.979740613,13.76993038,9.14197736,5.602468325,13.02982968,7.568983086,6.28544377,1.873160024,7.121093455,7.211124616,1.062662209,3.451172928,3.575360681,0.403235037,0.422772003,0.496141869
sub_0176,10.42187194,0.782447592,1.121121794,3.637400312,3.631515636,3.817944316,3.091090416,1.400889673,7.679362558,7.776324848,0.864706953,12.44157702,7.505107422,5.328760335,12.29339932,7.3635878,5.68527242,1.659341866,7.455542008,7.645839864,0.786558563,2.816170595,2.322556801,0.450993546,0.303870271,0.388703275
sub_0177,11.69097623,1.2257141,1.314630433,3.43196442,4.2175185,3.253442917,3.772677014,1.591792427,8.997676693,8.793388659,1.114276307,14.36344685,9.580278402,6.012562603,14.61843465,9.164939824,6.879050119,1.842721193,8.659469307,7.723341306,0.871776687,4.162741374,4.31719514,0.378884696,0.425541046,0.552112531
sub_0178,9.702795572,1.569422402,1.384150713,3.326578992,3.528040675,3.010977928,2.826667244,1.260453011,8.273431052,8.221018622,0.992617519,12.13881113,7.421442531,4.873122361,13.05428992,7.543583038,7.920470919,2.040675887,8.025744452,7.548759805,0.879464089,3.442250922,2.122257297,0.326728459,0.306126372,0.378756435
sub_0179,10.82642106,0.993871153,1.171182305,3.094598575,3.034911739,3.901583284,3.450378255,1.494456639,7.870350631,8.347281311,0.932414679,10.72967865,9.5930754,6.054509675,12.80307241,8.72665706,8.078761754,1.953027239,6.991033454,6.196308108,1.288346904,3.049973742,2.892119349,0.433172726,0.340933174,0.365014927
sub_0180,14.28282282,0.888444206,0.992840725,4.549775469,4.10131565,3.122079038,3.903698142,1.518312179,9.486743683,10.51720106,1.100779314,17.45105077,8.581377003,6.576461337,16.46139849,6.780265134,7.301004447,2.0218593,10.85073917,11.28377465,1.011160664,4.115114316,4.045468692,0.418693443,0.583688452,0.580195614
sub_0181,10.64188214,1.200099447,1.195291156,3.794677601,4.345966049,2.756813534,2.945363117,1.170796854,7.551038034,7.713970335,0.873194743,11.92597216,8.019717796,6.053697448,12.71785565,9.155373594,5.134887883,2.053515268,5.881353017,5.540128181,0.74486511,2.834284127,3.015717521,0.239648872,0.447863648,0.516633594
